step,loss
0,1.2722547054290771
1,1.2500659227371216
2,1.2386155128479004
3,1.1774605512619019
4,1.208439588546753
5,1.2311537265777588
6,1.2308533191680908
7,1.1710349321365356
8,1.2015068531036377
9,1.1847070455551147
10,1.151812195777893
11,1.1440606117248535
12,1.1680817604064941
13,1.180881142616272
14,1.1354502439498901
15,1.082640528678894
16,1.0437700748443604
17,1.1057943105697632
18,1.0688292980194092
19,1.0566457509994507
20,1.1315317153930664
21,1.1236447095870972
22,1.039344310760498
23,1.088877558708191
24,1.0204328298568726
25,1.0704466104507446
26,1.0281877517700195
27,1.0212101936340332
28,1.0485799312591553
29,1.07954740524292
30,1.037563681602478
31,1.0371863842010498
32,1.040277361869812
33,1.0219477415084839
34,1.0761499404907227
35,1.058111548423767
36,1.012043833732605
37,1.0114176273345947
38,0.9927910566329956
39,1.0057485103607178
40,0.9855416417121887
41,0.996993899345398
42,0.9789141416549683
43,1.0087999105453491
44,0.9824760556221008
45,0.9853099584579468
46,0.9934478402137756
47,0.9698866605758667
48,1.0188051462173462
49,0.9337915778160095
50,0.9949131608009338
51,0.9072149991989136
52,0.9425029754638672
53,1.0051915645599365
54,0.9375141263008118
55,0.932102620601654
56,0.9830215573310852
57,0.9322984218597412
58,0.8749168515205383
59,0.9330849647521973
60,0.9100995659828186
61,0.9389117360115051
62,0.9324242472648621
63,0.8976307511329651
64,0.8855664134025574
65,0.8830118775367737
66,0.8684316277503967
67,0.8566421270370483
68,0.906289279460907
69,0.818115234375
70,0.8275692462921143
71,0.844180166721344
72,0.8728747963905334
73,0.8352020978927612
74,0.8426789045333862
75,0.8597220778465271
76,0.796404242515564
77,0.7971779108047485
78,0.7700344920158386
79,0.8240128755569458
80,0.8096741437911987
81,0.7863333225250244
82,0.7986006736755371
83,0.798283040523529
84,0.7438173890113831
85,0.7841260433197021
86,0.7383859157562256
87,0.7529056668281555
88,0.8011395931243896
89,0.7015371918678284
90,0.7656707167625427
91,0.760718822479248
92,0.7710435390472412
93,0.6993041634559631
94,0.723661482334137
95,0.7588165998458862
96,0.7158573269844055
97,0.7493317723274231
98,0.7227078676223755
99,0.7266483306884766
